0.001001,0.998002,0.113127
0.002002,0.996012,0.115174
0.003003,0.994030,0.115236
0.004004,0.992056,0.114628
0.005005,0.990089,0.114433
0.006006,0.988131,0.115833
0.007007,0.986180,0.114305
0.008008,0.984236,0.110446
0.009009,0.982301,0.114593
0.010010,0.980373,0.116090
0.011011,0.978452,0.115231
0.012012,0.976540,0.114277
0.013013,0.974634,0.114363
0.014014,0.972736,0.112153
0.015015,0.970845,0.111853
0.016016,0.968962,0.114091
0.017017,0.967086,0.114636
0.018018,0.965217,0.115825
0.019019,0.963356,0.115349
0.020020,0.961501,0.114550
0.021021,0.959654,0.113257
0.022022,0.957814,0.115457
0.023023,0.955981,0.116331
0.024024,0.954155,0.116970
0.025025,0.952336,0.118028
0.026026,0.950523,0.119548
0.027027,0.948718,0.119286
0.028028,0.946919,0.114984
0.029029,0.945128,0.118738
0.030030,0.943343,0.120197
0.031031,0.941565,0.118940
0.032032,0.939793,0.119520
0.033033,0.938028,0.117755
0.034034,0.936270,0.120540
0.035035,0.934518,0.120986
0.036036,0.932773,0.119828
0.037037,0.931034,0.116723
0.038038,0.929302,0.117695
0.039039,0.927577,0.118652
0.040040,0.925857,0.120534
0.041041,0.924144,0.124621
0.042042,0.922438,0.123851
0.043043,0.920737,0.123558
0.044044,0.919043,0.121547
0.045045,0.917355,0.122478
0.046046,0.915674,0.124430
0.047047,0.913998,0.120794
0.048048,0.912329,0.120974
0.049049,0.910665,0.122632
0.050050,0.909008,0.124134
0.051051,0.907357,0.125885
0.052052,0.905712,0.123558
0.053053,0.904072,0.124454
0.054054,0.902439,0.125346
0.055055,0.900812,0.124554
0.056056,0.899190,0.119947
0.057057,0.897574,0.123492
0.058058,0.895964,0.126268
0.059059,0.894360,0.125455
0.060060,0.892761,0.126645
0.061061,0.891169,0.129301
0.062062,0.889581,0.129149
0.063063,0.888000,0.127791
0.064064,0.886424,0.129154
0.065065,0.884854,0.129682
0.066066,0.883289,0.126207
0.067067,0.881730,0.127666
0.068068,0.880176,0.128963
0.069069,0.878628,0.126415
0.070070,0.877085,0.128380
0.071071,0.875548,0.128780
0.072072,0.874016,0.127181
0.073073,0.872489,0.131413
0.074074,0.870968,0.130828
0.075075,0.869452,0.129173
0.076076,0.867941,0.128745
0.077077,0.866435,0.128616
0.078078,0.864935,0.131494
0.079079,0.863440,0.130307
0.080080,0.861950,0.131097
0.081081,0.860465,0.131050
0.082082,0.858985,0.132521
0.083083,0.857511,0.130703
0.084084,0.856041,0.128643
0.085085,0.854577,0.131497
0.086086,0.853117,0.133861
0.087087,0.851662,0.134375
0.088088,0.850213,0.134895
0.089089,0.848768,0.136635
0.090090,0.847328,0.134104
0.091091,0.845893,0.137713
0.092092,0.844463,0.137315
0.093093,0.843038,0.135972
0.094094,0.841618,0.132604
0.095095,0.840202,0.134534
0.096096,0.838791,0.134067
0.097097,0.837385,0.135456
0.098098,0.835983,0.135308
0.099099,0.834586,0.139128
0.100100,0.833194,0.140541
0.101101,0.831807,0.140267
0.102102,0.830424,0.140067
0.103103,0.829046,0.139301
0.104104,0.827672,0.136564
0.105105,0.826303,0.139158
0.106106,0.824938,0.137902
0.107107,0.823578,0.138617
0.108108,0.822222,0.137324
0.109109,0.820871,0.137495
0.110110,0.819524,0.136583
0.111111,0.818182,0.136460
0.112112,0.816844,0.138031
0.113113,0.815510,0.140953
0.114114,0.814181,0.137626
0.115115,0.812856,0.142422
0.116116,0.811535,0.140392
0.117117,0.810219,0.143118
0.118118,0.808907,0.143131
0.119119,0.807599,0.143135
0.120120,0.806295,0.143400
0.121121,0.804996,0.141147
0.122122,0.803701,0.142738
0.123123,0.802410,0.145339
0.124124,0.801123,0.144706
0.125125,0.799840,0.146979
0.126126,0.798561,0.145335
0.127127,0.797287,0.143388
0.128128,0.796016,0.139562
0.129129,0.794749,0.140284
0.130130,0.793487,0.144417
0.131131,0.792228,0.145074
0.132132,0.790974,0.144943
0.133133,0.789723,0.146953
0.134134,0.788477,0.145380
0.135135,0.787234,0.145877
0.136136,0.785995,0.146089
0.137137,0.784760,0.147632
0.138138,0.783529,0.147602
0.139139,0.782302,0.148835
0.140140,0.781079,0.146789
0.141141,0.779859,0.145304
0.142142,0.778644,0.144339
0.143143,0.777432,0.147879
0.144144,0.776224,0.147928
0.145145,0.775019,0.149225
0.146146,0.773819,0.148922
0.147147,0.772622,0.147765
0.148148,0.771429,0.150319
0.149149,0.770239,0.151727
0.150150,0.769053,0.151389
0.151151,0.767871,0.150477
0.152152,0.766692,0.150524
0.153153,0.765517,0.150576
