0.010101,1.000000,0.908577
0.020202,1.000000,0.902316
0.030303,1.000000,0.901056
0.040404,1.000000,0.899693
0.050505,1.000000,0.899722
0.060606,1.000000,0.900032
0.070707,1.000000,0.900309
0.080808,1.000000,0.900978
0.090909,1.000000,0.900498
0.101010,1.000000,0.900449
0.111111,1.000000,0.900286
0.121212,1.000000,0.900236
0.131313,1.000000,0.900875
0.141414,1.000000,0.899797
0.151515,1.000000,0.900066
0.161616,1.000000,0.900174
0.171717,1.000000,0.900315
0.181818,1.000000,0.899784
0.191919,1.000000,0.899092
0.202020,1.000000,0.899408
0.212121,1.000000,0.899064
0.222222,1.000000,0.900075
0.232323,1.000000,0.899876
0.242424,1.000000,0.900473
0.252525,1.000000,0.900460
0.262626,1.000000,0.900133
0.272727,1.000000,0.900531
0.282828,1.000000,0.899967
0.292929,1.000000,0.900340
0.303030,1.000000,0.900266
0.313131,1.000000,0.900052
0.323232,1.000000,0.900639
0.333333,1.000000,0.900316
0.343434,1.000000,0.899807
0.353535,1.000000,0.899597
0.363636,1.000000,0.900184
0.373737,1.000000,0.900476
0.383838,1.000000,0.899541
0.393939,1.000000,0.899526
0.404040,1.000000,0.899834
0.414141,1.000000,0.900063
0.424242,1.000000,0.900397
0.434343,1.000000,0.900193
0.444444,1.000000,0.899661
0.454545,1.000000,0.900001
0.464646,1.000000,0.900965
0.474747,1.000000,0.900487
0.484848,1.000000,0.899918
0.494949,1.000000,0.900888
0.505051,1.000000,0.900178
0.515152,1.000000,0.900317
0.525253,1.000000,0.900068
0.535354,1.000000,0.899873
0.545455,1.000000,0.900690
0.555556,1.000000,0.899808
0.565657,1.000000,0.900603
0.575758,1.000000,0.899368
0.585859,1.000000,0.899433
0.595960,1.000000,0.900053
0.606061,1.000000,0.900179
0.616162,1.000000,0.899253
0.626263,1.000000,0.900157
0.636364,1.000000,0.899619
0.646465,1.000000,0.900006
0.656566,1.000000,0.899759
0.666667,1.000000,0.899526
0.676768,1.000000,0.899926
0.686869,1.000000,0.899376
0.696970,1.000000,0.899764
0.707071,1.000000,0.900207
0.717172,1.000000,0.899420
0.727273,1.000000,0.899562
0.737374,1.000000,0.899749
0.747475,1.000000,0.899648
0.757576,1.000000,0.900153
0.767677,1.000000,0.900876
0.777778,1.000000,0.900243
0.787879,1.000000,0.899663
0.797980,1.000000,0.899636
0.808081,1.000000,0.900021
0.818182,1.000000,0.899793
0.828283,1.000000,0.899835
0.838384,1.000000,0.899673
0.848485,1.000000,0.899524
0.858586,1.000000,0.900517
0.868687,1.000000,0.899314
0.878788,1.000000,0.900168
0.888889,1.000000,0.899983
0.898990,1.000000,0.899168
0.909091,1.000000,0.900389
0.919192,1.000000,0.900114
0.929293,1.000000,0.900122
0.939394,1.000000,0.899973
0.949495,1.000000,0.900029
0.959596,1.000000,0.900533
0.969697,1.000000,0.899855
0.979798,1.000000,0.900035
0.989899,1.000000,0.899945
